"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-11","5.82",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","38","H,,S","55",",,W","29",",,W",,,"   70",",,W","   50",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-12","9.17",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","43","H,,S","59",",,W","32",",,W",,,"   70",",,W","   80",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-13","12.30",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","48","H,,S","63",",,W","38",",,W",,,"   70",",,W","   70",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-14","7.16",",,W","0.19",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","45",",,W","37",",,W",,,"  210",",,W","  220",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-15","5.59",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","39","H,,S","42",",,W","33",",,W",,,"  230",",,W","  230",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-16","4.92",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","38","H,,S","53",",,W","29",",,W",,,"  220",",,W","  220",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-17","3.36",",,W","0.16",",,W,2400",,,"0.0",",,W","0.0",",,W","39","H,,S","48",",,W","33",",,W",,,"  210",",,W","  190",",,W","13.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-18","12.75",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","40","H,,S","48",",,W","34",",,W",,,"  220",",,W","  220",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-19","8.05",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","40","H,,S","50",",,W","30",",,W",,,"  220",",,W","  220",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-20","8.95",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","40","H,,S","51",",,W","31",",,W",,,"  240",",,W","  210",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-21","8.28",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","52",",,W","32",",,W",,,"   70",",,W","  130",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-22","12.53",",,W","0.22",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","53",",,W","33",",,W",,,"  220",",,W","  210",",,W","36.0",",,W","46.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-23","11.86",",,W","0.00","T,,W,2400",,,"0.0","T,,W","0.0",",,W","38","H,,S","47",",,W","29",",,W",,,"  220",",,W","  200",",,W","31.1",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-24","12.97",",,W","0.26",",,W,2400",,,"2.7",",,W","1.2",",,W","36","H,,S","44",",,W","31",",,W",,,"  220",",,W","  220",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-25","8.28",",,W","0.01",",,W,2400",,,"0.0","T,,W","0.0",",,W","36","H,,S","45",",,W","28",",,W",,,"  250",",,W",,,"18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-26","14.54",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","36","H,,S","41",",,W","28",",,W",,,"  230",",,W","  240",",,W","23.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-27","18.34",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","56",",,W","37",",,W",,,"  240",",,W","  240",",,W","31.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-28","10.51",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","44","H,,S","55",",,W","33",",,W",,,"  260",",,W","  240",",,W","21.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-29","9.62",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","53",",,W","29",",,W",,,"  220",",,W","  220",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-30","13.87",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","60",",,W","39",",,W",,,"  220",",,W","  210",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-03-31","6.71",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","45","H,,S","50",",,W","33",",,W",,,"  350",",,W","  350",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-01","15.66",",,W","0.00","T,,W,2400",,,"0.0","T,,W","0.0",",,W","40","H,,S","48",",,W","32",",,W",,,"  220",",,W","  230",",,W","30.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-02","11.41",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","36","H,,S","44",",,W","27",",,W",,,"  290",",,W","  220",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-03","8.28",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","37","H,,S","46",",,W","29",",,W",,,"  200",",,W","  210",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-04","7.61",",,W","0.08",",,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","45",",,W","35",",,W",,,"  220",",,W","  230",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-05","7.61",",,W","0.45",",,W,2400",,,"0.0",",,W","0.0",",,W","42","H,,S","46",",,W","39",",,W",,,"   60",",,W","   60",",,W","13.0",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-06","11.86",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","47",",,W","34",",,W",,,"   70",",,W","   70",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-07","12.53",",,W","0.38",",,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","53",",,W","36",",,W",,,"  200",",,W","  210",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-08","17.90",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","46","H,,S","51",",,W","41",",,W",,,"  230",",,W","  230",",,W","28.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-09","8.50",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","45","H,,S","56",",,W","38",",,W",,,"  200",",,W","  190",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-10","9.17",",,W","0.13",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","54",",,W","40",",,W",,,"  230",",,W","  260",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-11","9.62",",,W","0.08",",,W,2400",,,"0.0",",,W","0.0",",,W","46","H,,S","55",",,W","39",",,W",,,"  220",",,W","  220",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-12","19.91",",,W","0.31",",,W,2400",,,"0.0","T,,W","0.0",",,W","43","H,,S","51",",,W","35",",,W",,,"  240",",,W","  240",",,W","33.1",",,W","42.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-13","12.75",",,W","0.07",",,W,2400",,,"0.0",",,W","0.0",",,W","40","H,,S","45",",,W","32",",,W",,,"  200",",,W","  200",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-14","12.53",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","45","H,,S","52",",,W","41",",,W",,,"  200",",,W","  210",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-15","9.17",",,W","0.39",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","56",",,W","42",",,W",,,"  280",",,W","  270",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-16","17.67",",,W","0.07",",,W,2400",,,"0.0","T,,W","0.0",",,W","45","H,,S","48",",,W","36",",,W",,,"  220",",,W","  230",",,W","32.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-17","18.34",",,W","0.00","T,,W,2400",,,"0.0","T,,W","0.0",",,W","42","H,,S","52",",,W","36",",,W",,,"  250",",,W","  250",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-18","6.93",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","42","H,,S","55",",,W","32",",,W",,,"   20",",,W","   30",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-19","7.38",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","62",",,W","33",",,W",,,"  260",",,W","  260",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-20","9.62",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","50","H,,S","61",",,W","38",",,W",,,"  230",",,W","  230",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-21","18.34",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","58",",,W","38",",,W",,,"  240",",,W","  230",",,W","35.1",",,W","42.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-22","4.03",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","44","H,,S","56",",,W","32",",,W",,,"   20",",,W","   20",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-23","6.26",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","48","H,,S","64",",,W","34",",,W",,,"   40",",,W","   40",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-24","5.37",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","71",",,W","41",",,W",,,"  140",",,W","   90",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-25","3.80",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","73",",,W","45",",,W",,,"  250",",,W","  270",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-26","4.25",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","60","H,,S","76",",,W","44",",,W",,,"   60",",,W","   60",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-27","9.62",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","63","H,,S","83",",,W","48",",,W",,,"  210",",,W","  200",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-28","8.72",",,W","0.06",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","57",",,W","43",",,W",,,"  190",",,W","  200",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-29","8.95",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","60",",,W","40",",,W",,,"  250",",,W","  250",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-04-30","7.38",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","59",",,W","41",",,W",,,"  280",",,W","  280",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-01","6.93",",,W","0.04",",,W,2400",,,"0.0",",,W","0.0",",,W","50","H,,S","58",",,W","42",",,W",,,"  230",",,W","  230",",,W","17.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-02","9.17",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","51","H,,S","70",",,W","40",",,W",,,"  250",",,W","  230",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-03","8.28",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","73",",,W","46",",,W",,,"  230",",,W","  230",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-04","9.40",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","62","H,,S","75",",,W","51",",,W",,,"  240",",,W","  240",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-05","6.71",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","63","H,,S","73",",,W","54",",,W",,,"  210",",,W","  210",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-06","8.95",",,W","0.17",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","79",",,W","52",",,W",,,"  220",",,W","  230",",,W","38.0",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-07","6.49",",,W","0.21",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","67",",,W","54",",,W",,,"  240",",,W","  150",",,W","12.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-08","4.92",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","62","H,,S","76",",,W","51",",,W",,,"  240",",,W","  240",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-09","11.41",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","63","H,,S","64",",,W","49",",,W",,,"  230",",,W","  240",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-10","10.74",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","55","H,,S","61",",,W","45",",,W",,,"  270",",,W","  190",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-11","3.80",",,W","0.02",",,W,2400",,,"0.0",",,W","0.0",",,W","50","H,,S","64",",,W","42",",,W",,,"   80",",,W","   90",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-12","6.71",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","57","H,,S","77",",,W","43",",,W",,,"   20",",,W","   30",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-13","5.37",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","83",",,W","51",",,W",,,"   20",",,W","   50",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-14","3.58",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","69","H,,S","84",",,W","54",",,W",,,"  330",",,W","  310",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-15","3.58",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","70","H,,S","85",",,W","55",",,W",,,"  230",",,W","  290",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-16","10.51",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","69","H,,S","72",",,W","59",",,W",,,"  230",",,W","  240",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-17","6.93",",,W","0.64",",,W,2400",,,"0.0",",,W","0.0",",,W","60","H,,S","63",",,W","54",",,W",,,"   20",",,W","  340",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-18","6.71",",,W","0.32",",,W,2400",,,"0.0",",,W","0.0",",,W","55","H,,S","58",",,W","50",",,W",,,"   70",",,W","   30",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-19","5.37",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","71",",,W","51",",,W",,,"   70",",,W","   70",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-20","5.37",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","62","H,,S","75",",,W","51",",,W",,,"  280",",,W","  280",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-21","6.04",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","77",",,W","57",",,W",,,"  240",",,W","  240",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-22","5.82",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","68","H,,S","84",",,W","55",",,W",,,"  330",",,W","  340",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,
"USW00024157","SPOKANE INTERNATIONAL AIRPORT, WA US","47.6216","-117.528","717.2","2018-05-23","6.71",",,W","0.05",",,W,2400",,,"0.0",",,W","0.0",",,W","72","H,,S","84",",,W","58",",,W",,,"   80",",,W","   90",",,W","21.0",",,W","25.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,
